Version,Act,Motif,StartSec,EndSec
P-Kr,B-2,Nibelungenhass,2404.722,2408.185
P-Kr,B-2,Nibelungenhass,2428.601,2431.479
P-Kr,B-2,Nibelungenhass,2431.605,2434.605
P-Kr,B-2,Nibelungenhass,2431.605,2434.479
P-Kr,B-2,Nibelungenhass,2434.605,2437.204
P-Kr,B-2,Nibelungenhass,2437.316,2440.354
P-Kr,B-2,Nibelungenhass,2440.354,2443.733
P-Kr,B-2,Riesen,1999.82,2001.36
P-Kr,B-2,Riesen,2008.28,2009.917
P-Kr,B-2,Ring,785.62,791.2475
P-Kr,B-2,Ring,790.65,796.55
P-Kr,B-2,Ring,1719.82,1727.576
P-Kr,B-2,Ring,1924.448,1929.96
P-Kr,B-2,Ring,1932.3,1938.897
P-Kr,B-2,Ring,1953.24,1959.137
P-Kr,B-2,Ring,1959.137,1966.82
P-Kr,B-2,Ring,1989.1,1995.136
P-Kr,B-2,Ring,2260.34,2262.595
P-Kr,B-2,Schicksal,3497.543,3507.247
P-Kr,B-2,Schicksal,3512.92,3521.765
P-Kr,B-2,Schicksal,3547.34,3556.395
P-Kr,B-2,Schicksal,3562.28,3571.39
P-Kr,B-2,Schicksal,3617.427,3627.176
P-Kr,B-2,Schicksal,3633.98,3643.115
P-Kr,B-2,Schicksal,3666.9,3674.951
P-Kr,B-2,Schicksal,3677.507,3686.17
P-Kr,B-2,Schicksal,3730.409,3739.571
P-Kr,B-2,Schicksal,3742.543,3751.187
P-Kr,B-2,Schicksal,3753.475,3759.687
P-Kr,B-2,Schicksal,3756.9,3762.778
P-Kr,B-2,Schicksal,4065.78,4071.152
P-Kr,B-2,Schicksal,4071.479,4078.354
P-Kr,B-2,Schicksal,4092.66,4098.083
P-Kr,B-2,Schicksal,4113.62,4117.956
P-Kr,B-2,Schicksal,4118.575,4123.165
P-Kr,B-2,Schicksal,4151.28,4156.215
P-Kr,B-2,Schicksal,4168.08,4172.968
P-Kr,B-2,Schicksal,4173.3,4178.697
P-Kr,B-2,Schicksal,4294.802,4298.118
P-Kr,B-2,Schicksal,4557.78,4564.601
P-Kr,B-2,Schicksal,4565.045,4572.93
P-Kr,B-2,Schicksal,4616.74,4625.636
P-Kr,B-2,Schicksal,4922.182,4928.915
P-Kr,B-2,Schicksal,4929.36,4937.073
P-Kr,B-2,Schicksal,4955.22,4960.555
P-Kr,B-2,Schicksal,4961.56,4966.892
P-Kr,B-2,Schicksal,4968.04,4980.316
P-Kr,B-2,Schwert,0.5135147,3.86098
P-Kr,B-2,Schwert,10.47671,13.35449
P-Kr,B-2,Schwert,27.15983,29.95876
P-Kr,B-2,Schwert,58.73912,61.85549
P-Kr,B-2,Schwert,590.76,595.0138
P-Kr,B-2,Schwert,759.8,765.9962
P-Kr,B-2,Schwert,896.34,900.8625
P-Kr,B-2,Schwert,1137.892,1141.318
P-Kr,B-2,Schwert,2307.227,2311.458
P-Kr,B-2,Schwert,2578.36,2581.918
P-Kr,B-2,Schwert,3264.96,3267.74
P-Kr,B-2,Schwert,3403.26,3406.195
P-Kr,B-2,Schwert,4184.445,4190.398
P-Kr,B-2,Schwert,4436.619,4439.209
P-Kr,B-2,Schwert,4726.342,4728.558
P-Kr,B-2,Schwert,4730.58,4733.088
P-Kr,B-2,Schwert,4861.477,4865.318
P-Kr,B-2,Schwert,4869.308,4872.751
P-Kr,B-2,Schwert,4875.435,4878.26
P-Kr,B-2,Schwert,4888.86,4894.66
P-Kr,B-2,Schwert,4897.58,4899.117
P-Kr,B-2,Unmuth,915.715,920.365
P-Kr,B-2,Unmuth,923.2361,927.43
P-Kr,B-2,Unmuth,930.155,934.1007
P-Kr,B-2,Unmuth,936.915,940.3693
P-Kr,B-2,Unmuth,939.56,942.0828
P-Kr,B-2,Unmuth,952.95,958.2171
P-Kr,B-2,Unmuth,1036.52,1050.625
P-Kr,B-2,Unmuth,1063.355,1073.671
P-Kr,B-2,Unmuth,1088.97,1094.672
P-Kr,B-2,Unmuth,1108.827,1116.133
P-Kr,B-2,Unmuth,1126.08,1129.088
P-Kr,B-2,Unmuth,1129.29,1132.086
P-Kr,B-2,Unmuth,1132.287,1135.436
P-Kr,B-2,Unmuth,1134.612,1137.076
P-Kr,B-2,Unmuth,1254.58,1264.877
P-Kr,B-2,Unmuth,1331.89,1336.787
P-Kr,B-2,Unmuth,1335.54,1339.207
P-Kr,B-2,Unmuth,1338.034,1343.382
P-Kr,B-2,Unmuth,1351.5,1358.215
P-Kr,B-2,Unmuth,1364.11,1370.22
P-Kr,B-2,Unmuth,1376.31,1382.84
P-Kr,B-2,Unmuth,1385.097,1391.895
P-Kr,B-2,Unmuth,1394.43,1402.735
P-Kr,B-2,Unmuth,1630.46,1644.536
P-Kr,B-2,Unmuth,1686.894,1691.876
P-Kr,B-2,Unmuth,2057.068,2059.548
P-Kr,B-2,Unmuth,2071.88,2073.918
P-Kr,B-2,Unmuth,2108.814,2110.855
P-Kr,B-2,Unmuth,2114.98,2117.414
P-Kr,B-2,Unmuth,2133.635,2136.5
P-Kr,B-2,Unmuth,2136.2,2138.81
P-Kr,B-2,Unmuth,2138.54,2141.06
P-Kr,B-2,Unmuth,2140.76,2143.12
P-Kr,B-2,Unmuth,2227.308,2230.124
P-Kr,B-2,Unmuth,2233.242,2235.985
P-Kr,B-2,Unmuth,2729.1,2736.631
P-Kr,B-2,Unmuth,2753.67,2763.135
P-Kr,B-2,Unmuth,2844.232,2850.791
P-Kr,B-2,Unmuth,2875.419,2884.257
P-Kr,B-2,Unmuth,5030.34,5036.43
P-Kr,B-2,Vertrag,778.79,783.975
P-Kr,B-2,Vertrag,877.87,883.62
P-Kr,B-2,Vertrag,1238.577,1245.266
P-Kr,B-2,Vertrag,2047.169,2051.697
P-Kr,B-2,Vertrag,2615.96,2621.078
P-Kr,B-2,Vertrag,4897.7,4903.118
P-Kr,B-2,Vertrag,5003.42,5011.42
P-Kr,B-2,Walhall-b,3813.94,3821.495
P-Kr,B-2,Walhall-b,3822.02,3830.097
P-Kr,B-2,Walhall-b,3880.064,3886.796
P-Kr,B-2,Walhall-b,3884.239,3891.437
P-Kr,B-2,Walhall-b,3934.398,3939.491
P-Kr,B-3,Feuerzauber,2859.02,2861.677
P-Kr,B-3,Feuerzauber,2861.68,2863.892
P-Kr,B-3,Feuerzauber,2863.895,2866.198
P-Kr,B-3,Feuerzauber,2866.2,2868.318
P-Kr,B-3,Feuerzauber,2868.32,2871.82
P-Kr,B-3,Feuerzauber,2872.9,2876.49
P-Kr,B-3,Feuerzauber,2877.58,2879.958
P-Kr,B-3,Feuerzauber,2879.96,2882.238
P-Kr,B-3,Feuerzauber,2882.24,2884.418
P-Kr,B-3,Feuerzauber,2884.42,2887.017
P-Kr,B-3,Feuerzauber,2887.02,2889.258
P-Kr,B-3,Feuerzauber,2889.26,2891.423
P-Kr,B-3,Feuerzauber,2891.425,2893.937
P-Kr,B-3,Feuerzauber,2996.88,2998.738
P-Kr,B-3,Feuerzauber,2998.74,3000.52
P-Kr,B-3,Feuerzauber,3000.522,3002.498
P-Kr,B-3,Feuerzauber,3002.5,3004.978
P-Kr,B-3,Feuerzauber,3004.98,3007.881
P-Kr,B-3,Feuerzauber,3009.385,3012.191
P-Kr,B-3,Feuerzauber,3013.785,3016.018
P-Kr,B-3,Feuerzauber,3016.02,3018.258
P-Kr,B-3,Feuerzauber,3018.26,3019.456
P-Kr,B-3,Feuerzauber,3597.46,3600.585
P-Kr,B-3,Feuerzauber,3604.54,3607.265
P-Kr,B-3,Feuerzauber,3634.26,3639.72
P-Kr,B-3,Feuerzauber,3641.54,3645.88
P-Kr,B-3,Feuerzauber,3648.7,3654.03
P-Kr,B-3,Feuerzauber,3655.76,3660.142
P-Kr,B-3,Feuerzauber,3662.85,3667.21
P-Kr,B-3,Feuerzauber,3669.94,3673.317
P-Kr,B-3,Feuerzauber,3673.32,3676.657
P-Kr,B-3,Feuerzauber,3676.66,3680.436
P-Kr,B-3,Feuerzauber,3680.44,3684.056
P-Kr,B-3,Feuerzauber,3684.06,3687.776
P-Kr,B-3,Feuerzauber,3687.78,3691.536
P-Kr,B-3,Feuerzauber,3691.54,3695.296
P-Kr,B-3,Feuerzauber,3695.3,3699.036
P-Kr,B-3,Feuerzauber,3699.04,3702.776
P-Kr,B-3,Feuerzauber,3702.78,3706.556
P-Kr,B-3,Feuerzauber,3706.56,3710.436
P-Kr,B-3,Feuerzauber,3710.44,3714.176
P-Kr,B-3,Feuerzauber,3714.18,3718.116
P-Kr,B-3,Feuerzauber,3718.12,3721.876
P-Kr,B-3,Feuerzauber,3721.88,3725.936
P-Kr,B-3,Feuerzauber,3725.94,3729.806
P-Kr,B-3,Feuerzauber,3729.81,3733.796
P-Kr,B-3,Feuerzauber,3733.8,3737.716
P-Kr,B-3,Feuerzauber,3737.72,3741.656
P-Kr,B-3,Feuerzauber,3741.66,3745.416
P-Kr,B-3,Feuerzauber,3745.42,3749.456
P-Kr,B-3,Feuerzauber,3749.46,3753.416
P-Kr,B-3,Feuerzauber,3753.42,3757.316
P-Kr,B-3,Feuerzauber,3757.32,3761.196
P-Kr,B-3,Feuerzauber,3761.2,3764.976
P-Kr,B-3,Feuerzauber,3764.98,3768.865
P-Kr,B-3,Feuerzauber,3768.869,3772.676
P-Kr,B-3,Feuerzauber,3772.68,3776.876
P-Kr,B-3,Feuerzauber,3776.88,3780.791
P-Kr,B-3,Feuerzauber,3780.795,3784.396
P-Kr,B-3,Feuerzauber,3784.4,3788.421
P-Kr,B-3,Feuerzauber,3788.425,3792.476
P-Kr,B-3,Feuerzauber,3792.48,3796.376
P-Kr,B-3,Feuerzauber,3796.38,3800.136
P-Kr,B-3,Feuerzauber,3800.14,3804.016
P-Kr,B-3,Feuerzauber,3804.02,3807.681
P-Kr,B-3,Feuerzauber,3807.685,3811.636
P-Kr,B-3,Feuerzauber,3811.64,3815.396
P-Kr,B-3,Feuerzauber,3815.4,3819.056
P-Kr,B-3,Feuerzauber,3819.06,3822.856
P-Kr,B-3,Feuerzauber,3822.86,3826.676
P-Kr,B-3,Feuerzauber,3826.68,3830.336
P-Kr,B-3,Feuerzauber,3830.34,3834.517
P-Kr,B-3,Feuerzauber,3834.521,3838.436
P-Kr,B-3,Feuerzauber,3838.44,3841.077
P-Kr,B-3,Feuerzauber,3841.08,3845.236
P-Kr,B-3,Feuerzauber,3845.24,3850.595
P-Kr,B-3,Geschwisterliebe,413.0,417.5189
P-Kr,B-3,Geschwisterliebe,583.89,585.0712
P-Kr,B-3,Geschwisterliebe,821.56,823.3205
P-Kr,B-3,Geschwisterliebe,823.732,826.0827
P-Kr,B-3,Liebe,2516.46,2523.207
P-Kr,B-3,Ring,782.63,785.958
P-Kr,B-3,Ritt,8.019417,9.168275
P-Kr,B-3,Ritt,9.74276,10.88828
P-Kr,B-3,Ritt,11.43146,12.51438
P-Kr,B-3,Ritt,13.11707,14.3192
P-Kr,B-3,Ritt,14.8578,15.93139
P-Kr,B-3,Ritt,16.47712,17.56537
P-Kr,B-3,Ritt,18.13144,19.2603
P-Kr,B-3,Ritt,19.8201,20.93632
P-Kr,B-3,Ritt,26.77143,27.9013
P-Kr,B-3,Ritt,28.49973,29.69321
P-Kr,B-3,Ritt,30.25145,31.36434
P-Kr,B-3,Ritt,31.94276,33.09627
P-Kr,B-3,Ritt,39.01548,40.28842
P-Kr,B-3,Ritt,40.83301,41.91837
P-Kr,B-3,Ritt,42.46912,43.56735
P-Kr,B-3,Ritt,44.14276,45.29027
P-Kr,B-3,Ritt,45.90971,47.14514
P-Kr,B-3,Ritt,51.27175,52.43327
P-Kr,B-3,Ritt,53.0374,54.24219
P-Kr,B-3,Ritt,54.83274,56.01023
P-Kr,B-3,Ritt,61.94521,63.19363
P-Kr,B-3,Ritt,120.126,121.4181
P-Kr,B-3,Ritt,122.0361,123.2681
P-Kr,B-3,Ritt,125.7394,126.9981
P-Kr,B-3,Ritt,127.6061,128.8182
P-Kr,B-3,Ritt,129.4027,130.5682
P-Kr,B-3,Ritt,183.9727,185.2381
P-Kr,B-3,Ritt,185.8028,186.9283
P-Kr,B-3,Ritt,187.5427,188.7682
P-Kr,B-3,Ritt,189.3561,190.5282
P-Kr,B-3,Ritt,191.0878,192.2033
P-Kr,B-3,Ritt,192.7828,193.9383
P-Kr,B-3,Ritt,194.5128,195.6583
P-Kr,B-3,Ritt,196.2394,197.3983
P-Kr,B-3,Ritt,197.9894,199.1682
P-Kr,B-3,Ritt,199.7594,200.9382
P-Kr,B-3,Ritt,201.5527,202.7782
P-Kr,B-3,Ritt,203.3861,204.5982
P-Kr,B-3,Ritt,205.1861,206.3582
P-Kr,B-3,Ritt,206.9511,208.1332
P-Kr,B-3,Ritt,208.756,209.9981
P-Kr,B-3,Ritt,210.5661,211.6983
P-Kr,B-3,Ritt,212.2894,213.4682
P-Kr,B-3,Ritt,214.146,215.498
P-Kr,B-3,Ritt,216.126,217.3781
P-Kr,B-3,Ritt,217.9927,219.2182
P-Kr,B-3,Ritt,387.0661,388.1384
P-Kr,B-3,Ritt,388.4963,389.2089
P-Kr,B-3,Ritt,389.6229,390.4488
P-Kr,B-3,Ritt,390.8363,391.6088
P-Kr,B-3,Ritt,391.9796,392.7189
P-Kr,B-3,Ritt,393.1129,393.8988
P-Kr,B-3,Ritt,394.2863,395.0588
P-Kr,B-3,Ritt,395.4496,396.2288
P-Kr,B-3,Ritt,396.593,397.3189
P-Kr,B-3,Ritt,397.693,398.4389
P-Kr,B-3,Ritt,398.8196,399.5789
P-Kr,B-3,Ritt,399.9563,400.7089
P-Kr,B-3,Ritt,401.102,401.886
P-Kr,B-3,Ritt,402.2561,402.9939
P-Kr,B-3,Ritt,403.3896,404.1788
P-Kr,B-3,Ritt,404.5496,405.2889
P-Kr,B-3,Ritt,405.6796,406.4588
P-Kr,B-3,Ritt,406.8663,407.6788
P-Kr,B-3,Ritt,408.0496,408.7889
P-Kr,B-3,Ritt,417.8696,418.569
P-Kr,B-3,Ritt,418.9413,419.6839
P-Kr,B-3,Ritt,420.1229,420.9987
P-Kr,B-3,Ritt,423.6762,424.5088
P-Kr,B-3,Ritt,424.878,425.6139
P-Kr,B-3,Ritt,425.993,426.7489
P-Kr,B-3,Ritt,485.0,485.735
P-Kr,B-3,Ritt,485.735,486.4685
P-Kr,B-3,Ritt,486.47,487.195
P-Kr,B-3,Ritt,487.195,487.9186
P-Kr,B-3,Ritt,487.92,488.61
P-Kr,B-3,Ritt,488.61,489.2986
P-Kr,B-3,Ritt,1612.471,1613.614
P-Kr,B-3,Ritt,1614.106,1615.085
P-Kr,B-3,Ritt,1615.691,1616.898
P-Kr,B-3,Ritt,1617.466,1618.598
P-Kr,B-3,Ritt,1620.626,1621.678
P-Kr,B-3,Ritt,1622.233,1623.338
P-Kr,B-3,Ritt,1623.953,1625.178
P-Kr,B-3,Ritt,1627.366,1628.458
P-Kr,B-3,Schicksal,2655.96,2666.176
P-Kr,B-3,Schicksal,2666.18,2672.797
P-Kr,B-3,Schicksal,2698.9,2705.275
P-Kr,B-3,Schicksal,3325.79,3335.474
P-Kr,B-3,Schicksal,3538.196,3545.106
P-Kr,B-3,Schicksal,3545.106,3554.514
P-Kr,B-3,Schicksal,3819.06,3825.247
P-Kr,B-3,Schicksal,3826.68,3834.517
P-Kr,B-3,Schwert,844.6696,845.203
P-Kr,B-3,Schwert,870.5899,873.4479
P-Kr,B-3,Schwert,2643.16,2645.935
P-Kr,B-3,Siegfried,832.342,839.6789
P-Kr,B-3,Siegfried,838.078,844.8489
P-Kr,B-3,Siegfried,855.42,859.8289
P-Kr,B-3,Siegfried,893.74,898.8454
P-Kr,B-3,Siegfried,2594.817,2601.497
P-Kr,B-3,Siegfried,2617.885,2625.434
P-Kr,B-3,Siegfried,2807.27,2816.235
P-Kr,B-3,Siegfried,3027.71,3042.955
P-Kr,B-3,Siegfried,3705.615,3732.803
P-Kr,B-3,Siegfried,3736.74,3764.976
P-Kr,B-3,Unmuth,1014.274,1015.516
P-Kr,B-3,Unmuth,1071.04,1076.027
P-Kr,B-3,Unmuth,1090.601,1095.25
P-Kr,B-3,Unmuth,1102.23,1106.902
P-Kr,B-3,Unmuth,1113.487,1116.358
P-Kr,B-3,Unmuth,1537.09,1542.1
P-Kr,B-3,Unmuth,1564.06,1568.009
P-Kr,B-3,Unmuth,1662.42,1668.907
P-Kr,B-3,Unmuth,1707.44,1713.897
P-Kr,B-3,Unmuth,1713.9,1720.256
P-Kr,B-3,Unmuth,1720.26,1726.137
P-Kr,B-3,Unmuth,1808.949,1814.671
P-Kr,B-3,Unmuth,1817.93,1823.077
P-Kr,B-3,Unmuth,1820.728,1826.382
P-Kr,B-3,Unmuth,1823.629,1828.167
P-Kr,B-3,Unmuth,1826.829,1832.277
P-Kr,B-3,Unmuth,1832.947,1839.437
P-Kr,B-3,Unmuth,1839.961,1844.546
P-Kr,B-3,Unmuth,1861.72,1871.961
P-Kr,B-3,Unmuth,1911.78,1915.557
P-Kr,B-3,Unmuth,1920.32,1924.189
P-Kr,B-3,Unmuth,1988.6,1991.889
P-Kr,B-3,Unmuth,1992.2,1995.486
P-Kr,B-3,Unmuth,1995.82,1999.126
P-Kr,B-3,Unmuth,2149.18,2154.418
P-Kr,B-3,Vertrag,1394.44,1401.638
P-Kr,B-3,Vertrag,1522.265,1524.547
P-Kr,B-3,Vertrag,1526.448,1528.798
P-Kr,B-3,Vertrag,2846.474,2851.098
P-Kr,B-3,Vertrag,3564.52,3571.541
P-Kr,B-3,Vertrag,3592.66,3597.775
P-Kr,B-3,Waberlohe,2784.011,2786.246
P-Kr,B-3,Waberlohe,2786.02,2788.069
P-Kr,B-3,Waberlohe,2787.827,2789.973
P-Kr,B-3,Waberlohe,2789.763,2791.667
P-Kr,B-3,Waberlohe,2791.442,2793.426
P-Kr,B-3,Waberlohe,2793.24,2794.966
P-Kr,B-3,Waberlohe,2794.727,2796.865
P-Kr,B-3,Waberlohe,2796.64,2799.58
P-Kr,B-3,Waberlohe,2816.72,2818.862
P-Kr,B-3,Waberlohe,2818.665,2820.42
P-Kr,B-3,Waberlohe,2820.24,2821.896
P-Kr,B-3,Waberlohe,2821.68,2823.605
P-Kr,B-3,Waberlohe,2823.409,2825.162
P-Kr,B-3,Waberlohe,2824.976,2826.649
P-Kr,B-3,Waberlohe,2913.86,2917.984
P-Kr,B-3,Waberlohe,2916.428,2920.098
P-Kr,B-3,Waberlohe,2955.04,2959.298
P-Kr,B-3,Waberlohe,2959.3,2961.578
P-Kr,B-3,Waberlohe,2968.505,2972.438
P-Kr,B-3,Waberlohe,2972.44,2976.102
P-Kr,B-3,Waberlohe,3124.8,3132.696
P-Kr,B-3,Waberlohe,3129.14,3136.496
P-Kr,B-3,Waberlohe,3132.7,3139.692
P-Kr,B-3,Waberlohe,3136.5,3141.171
P-Kr,B-3,Waberlohe,3140.148,3146.258
P-Kr,B-3,Waberlohe,3144.24,3149.032
P-Kr,B-3,Waberlohe,3148.276,3152.287
P-Kr,B-3,Waberlohe,3151.3,3158.554
P-Kr,B-3,Waberlohe,3155.248,3159.381
P-Kr,B-3,Waberlohe,3158.554,3162.543
P-Kr,B-3,Waberlohe,3161.86,3165.273
P-Kr,B-3,Waberlohe,3164.59,3168.06
P-Kr,B-3,Waberlohe,3167.32,3171.021
P-Kr,B-3,Waberlohe,3170.281,3173.916
P-Kr,B-3,Waberlohe,3173.242,3178.635
P-Kr,B-3,Waberlohe,3173.242,3181.5
P-Kr,B-3,Waberlohe,3178.64,3184.354
P-Kr,B-3,Waberlohe,3181.5,3188.173
P-Kr,B-3,Waberlohe,3184.36,3188.935
P-Kr,B-3,Waberlohe,3217.36,3222.934
P-Kr,B-3,Waberlohe,3217.36,3225.62
P-Kr,B-3,Waberlohe,3222.94,3227.63
P-Kr,B-3,Waberlohe,3228.3,3234.374
P-Kr,B-3,Waberlohe,3258.218,3262.069
P-Kr,B-3,Waberlohe,3258.218,3264.374
P-Kr,B-3,Waberlohe,3283.11,3290.66
P-Kr,B-3,Waberlohe,3287.52,3293.794
P-Kr,B-3,Waberlohe,3293.8,3300.274
P-Kr,B-3,Waberlohe,3300.28,3303.597
P-Kr,B-3,Waberlohe,3302.934,3306.197
P-Kr,B-3,Waberlohe,3305.588,3308.633
P-Kr,B-3,Waberlohe,3310.46,3315.006
P-Kr,B-3,Waberlohe,3313.491,3321.747
P-Kr,B-3,Waberlohe,3322.493,3328.262
P-Kr,B-3,Waberlohe,3325.79,3330.685
P-Kr,B-3,Waberlohe,3434.63,3438.512
P-Kr,B-3,Waberlohe,3437.74,3441.602
P-Kr,B-3,Waberlohe,3440.83,3444.693
P-Kr,B-3,Waberlohe,3443.92,3447.782
P-Kr,B-3,Waberlohe,3447.01,3450.83
P-Kr,B-3,Waberlohe,3450.1,3453.75
P-Kr,B-3,Waberlohe,3453.02,3456.675
P-Kr,B-3,Waberlohe,3455.94,3459.615
P-Kr,B-3,Waberlohe,3458.88,3462.628
P-Kr,B-3,Waberlohe,3461.82,3465.858
P-Kr,B-3,Waberlohe,3465.05,3469.038
P-Kr,B-3,Waberlohe,3468.28,3472.068
P-Kr,B-3,Waberlohe,3471.31,3475.128
P-Kr,B-3,Waberlohe,3474.34,3478.278
P-Kr,B-3,Waberlohe,3480.64,3484.727
P-Kr,B-3,Waberlohe,3514.12,3518.645
P-Kr,B-3,Waberlohe,3517.74,3518.645
P-Kr,B-3,Waberlohe,3521.36,3525.472
P-Kr,B-3,Waberlohe,3524.65,3530.497
P-Kr,B-3,Waberlohe,3527.94,3532.543
P-Kr,B-3,Waberlohe,3531.35,3535.619
P-Kr,B-3,Waberlohe,3534.76,3541.625
P-Kr,B-3,Waberlohe,3541.632,3545.974
P-Kr,B-3,Waberlohe,3691.54,3696.235
P-Kr,B-3,Waberlohe,3695.3,3699.975
P-Kr,B-3,Waberlohe,3699.04,3703.725
P-Kr,B-3,Waberlohe,3702.78,3707.53
P-Kr,B-3,Waberlohe,3706.56,3711.375
P-Kr,B-3,Waberlohe,3710.44,3715.165
P-Kr,B-3,Waberlohe,3714.18,3719.06
P-Kr,B-3,Waberlohe,3718.12,3722.895
P-Kr,B-3,Waberlohe,3721.88,3726.908
P-Kr,B-3,Waberlohe,3725.94,3730.807
P-Kr,B-3,Waberlohe,3729.81,3734.78
P-Kr,B-3,Waberlohe,3733.8,3738.705
P-Kr,B-3,Waberlohe,3737.72,3742.6
P-Kr,B-3,Waberlohe,3741.66,3746.43
P-Kr,B-3,Waberlohe,3745.42,3750.45
P-Kr,B-3,Waberlohe,3749.46,3754.395
P-Kr,B-3,Waberlohe,3753.42,3758.29
P-Kr,B-3,Waberlohe,3757.32,3762.145
P-Kr,B-3,Waberlohe,3761.2,3765.952
P-Kr,B-3,Waberlohe,3764.98,3769.822
P-Kr,B-3,Waberlohe,3768.869,3773.73
P-Kr,B-3,Waberlohe,3772.68,3777.859
P-Kr,B-3,Waberlohe,3776.88,3781.696
P-Kr,B-3,Waberlohe,3780.795,3785.406
P-Kr,B-3,Waberlohe,3784.4,3789.439
P-Kr,B-3,Waberlohe,3788.425,3793.455
P-Kr,B-3,Waberlohe,3792.48,3797.32
P-Kr,B-3,Waberlohe,3796.38,3801.11
P-Kr,B-3,Waberlohe,3800.14,3804.936
P-Kr,B-3,Waberlohe,3804.02,3808.674
P-Kr,B-3,Waberlohe,3807.685,3812.58
P-Kr,B-3,Waberlohe,3811.64,3816.315
P-Kr,B-3,Waberlohe,3815.4,3821.435
P-Kr,C-1,Feuerzauber,3631.0,3634.39
P-Kr,C-1,Feuerzauber,3636.52,3639.97
P-Kr,C-1,Feuerzauber,3729.92,3733.79
P-Kr,C-1,Feuerzauber,3735.98,3739.393
P-Kr,C-1,Horn,497.47,499.295
P-Kr,C-1,Horn,501.0,502.825
P-Kr,C-1,Horn,504.48,505.6788
P-Kr,C-1,Horn,505.68,506.8588
P-Kr,C-1,Horn,506.86,507.4488
P-Kr,C-1,Horn,507.4488,508.0364
P-Kr,C-1,Horn,508.0376,508.6688
P-Kr,C-1,Horn,508.6688,509.2987
P-Kr,C-1,Horn,509.3,511.07
P-Kr,C-1,Horn,514.02,515.1689
P-Kr,C-1,Horn,515.17,516.5386
P-Kr,C-1,Horn,516.54,518.08
P-Kr,C-1,Horn,519.74,520.9987
P-Kr,C-1,Horn,521.0,522.2388
P-Kr,C-1,Horn,522.24,523.4288
P-Kr,C-1,Horn,523.43,524.5089
P-Kr,C-1,Horn,524.51,525.6988
P-Kr,C-1,Horn,525.7,526.8888
P-Kr,C-1,Horn,533.39,534.4989
P-Kr,C-1,Horn,534.5,535.7887
P-Kr,C-1,Horn,535.79,536.35
P-Kr,C-1,Horn,536.35,536.9089
P-Kr,C-1,Horn,536.91,537.49
P-Kr,C-1,Horn,537.49,538.0688
P-Kr,C-1,Horn,538.07,539.3887
P-Kr,C-1,Horn,539.39,540.409
P-Kr,C-1,Horn,540.94,541.4689
P-Kr,C-1,Horn,542.295,543.1184
P-Kr,C-1,Horn,564.03,568.2383
P-Kr,C-1,Horn,785.99,788.2189
P-Kr,C-1,Horn,3944.9,3946.49
P-Kr,C-1,Horn,3948.12,3949.83
P-Kr,C-1,Horn,3983.64,3985.61
P-Kr,C-1,Horn,3993.1,3994.199
P-Kr,C-1,Horn,3994.2,3995.379
P-Kr,C-1,Horn,3995.38,3997.07
P-Kr,C-1,Horn,3999.64,4000.919
P-Kr,C-1,Horn,4000.92,4001.979
P-Kr,C-1,Horn,4003.18,4004.74
P-Kr,C-1,Horn,4022.271,4024.256
P-Kr,C-1,Horn,4025.96,4027.69
P-Kr,C-1,Horn,4940.68,4942.593
P-Kr,C-1,Horn,4942.04,4943.759
P-Kr,C-1,Horn,4944.36,4946.099
P-Kr,C-1,Horn,4946.6,4948.469
P-Kr,C-1,Jugendkraft,609.73,610.9693
P-Kr,C-1,Jugendkraft,610.97,612.5492
P-Kr,C-1,Jugendkraft,612.55,613.3392
P-Kr,C-1,Jugendkraft,613.34,614.0493
P-Kr,C-1,Jugendkraft,614.05,614.6494
P-Kr,C-1,Jugendkraft,614.65,615.3393
P-Kr,C-1,Jugendkraft,618.09,619.5092
P-Kr,C-1,Jugendkraft,620.8233,622.2293
P-Kr,C-1,Jugendkraft,623.61,624.3043
P-Kr,C-1,Jugendkraft,624.305,625.0093
P-Kr,C-1,Jugendkraft,625.01,625.6893
P-Kr,C-1,Jugendkraft,625.69,626.3493
P-Kr,C-1,Jugendkraft,626.35,627.0793
P-Kr,C-1,Jugendkraft,627.08,627.7893
P-Kr,C-1,Jugendkraft,627.79,628.4693
P-Kr,C-1,Jugendkraft,628.47,629.1493
P-Kr,C-1,Jugendkraft,629.15,629.8593
P-Kr,C-1,Jugendkraft,629.86,630.5094
P-Kr,C-1,Jugendkraft,630.51,631.2493
P-Kr,C-1,Jugendkraft,631.25,631.9493
P-Kr,C-1,Jugendkraft,631.95,633.2694
P-Kr,C-1,Jugendkraft,634.75,636.1293
P-Kr,C-1,Jugendkraft,636.13,637.5393
P-Kr,C-1,Jugendkraft,637.54,638.1993
P-Kr,C-1,Jugendkraft,638.2,638.8494
P-Kr,C-1,Jugendkraft,651.97,653.4592
P-Kr,C-1,Jugendkraft,654.88,656.3093
P-Kr,C-1,Jugendkraft,656.31,657.6793
P-Kr,C-1,Jugendkraft,657.68,658.3993
P-Kr,C-1,Jugendkraft,658.4,659.0294
P-Kr,C-1,Jugendkraft,659.03,659.7992
P-Kr,C-1,Jugendkraft,659.8,660.4693
P-Kr,C-1,Jugendkraft,663.29,664.6593
P-Kr,C-1,Jugendkraft,664.66,666.1093
P-Kr,C-1,Jugendkraft,666.11,667.5892
P-Kr,C-1,Jugendkraft,667.59,669.1625
