Version,Act,Motif,StartSec,EndSec
P-Ke,C-1,Jugendkraft,1682.22,1683.529
P-Ke,C-1,Jugendkraft,1683.53,1684.679
P-Ke,C-1,Jugendkraft,1684.68,1686.159
P-Ke,C-1,Jugendkraft,1723.32,1724.379
P-Ke,C-1,Jugendkraft,1724.766,1726.113
P-Ke,C-1,Jugendkraft,1726.72,1728.226
P-Ke,C-1,Jugendkraft,1729.013,1730.323
P-Ke,C-1,Jugendkraft,1730.943,1731.579
P-Ke,C-1,Jugendkraft,3114.57,3116.079
P-Ke,C-1,Jugendkraft,3116.08,3117.379
P-Ke,C-1,Jugendkraft,3117.38,3118.999
P-Ke,C-1,Jugendkraft,3119.0,3119.482
P-Ke,C-1,Jugendkraft,3119.483,3120.059
P-Ke,C-1,Jugendkraft,3120.06,3120.758
P-Ke,C-1,Jugendkraft,3120.759,3121.435
P-Ke,C-1,Jugendkraft,3121.436,3122.159
P-Ke,C-1,Jugendkraft,3122.16,3122.799
P-Ke,C-1,Jugendkraft,3122.8,3124.164
P-Ke,C-1,Jugendkraft,3124.165,3125.561
P-Ke,C-1,Jugendkraft,3125.561,3127.059
P-Ke,C-1,Jugendkraft,3127.06,3128.399
P-Ke,C-1,Jugendkraft,3128.4,3129.729
P-Ke,C-1,Jugendkraft,3129.73,3131.079
P-Ke,C-1,Jugendkraft,3131.08,3132.459
P-Ke,C-1,Jugendkraft,3380.92,3381.719
P-Ke,C-1,Jugendkraft,3381.72,3382.419
P-Ke,C-1,Jugendkraft,3382.42,3383.119
P-Ke,C-1,Jugendkraft,3383.12,3383.699
P-Ke,C-1,Jugendkraft,3385.76,3386.399
P-Ke,C-1,Jugendkraft,3386.4,3387.033
P-Ke,C-1,Jugendkraft,3387.033,3387.779
P-Ke,C-1,Jugendkraft,3387.78,3388.469
P-Ke,C-1,Jugendkraft,3388.47,3389.299
P-Ke,C-1,Jugendkraft,3397.18,3397.827
P-Ke,C-1,Jugendkraft,3398.475,3399.108
P-Ke,C-1,Jugendkraft,3399.74,3401.119
P-Ke,C-1,Jugendkraft,3434.04,3434.74
P-Ke,C-1,Jugendkraft,3435.44,3436.21
P-Ke,C-1,Jugendkraft,3436.98,3437.785
P-Ke,C-1,Jugendkraft,3437.785,3438.588
P-Ke,C-1,Jugendkraft,3464.26,3465.19
P-Ke,C-1,Jugendkraft,3465.19,3466.118
P-Ke,C-1,Jugendkraft,3466.12,3466.787
P-Ke,C-1,Jugendkraft,3466.79,3467.456
P-Ke,C-1,Jugendkraft,3501.36,3502.059
P-Ke,C-1,Jugendkraft,3502.06,3502.93
P-Ke,C-1,Jugendkraft,3502.93,3503.798
P-Ke,C-1,Jugendkraft,3575.99,3576.778
P-Ke,C-1,Jugendkraft,3577.415,3578.049
P-Ke,C-1,Jugendkraft,3578.05,3578.785
P-Ke,C-1,Jugendkraft,3578.785,3579.519
P-Ke,C-1,Jugendkraft,3580.26,3580.999
P-Ke,C-1,Jugendkraft,3581.0,3581.67
P-Ke,C-1,Jugendkraft,3581.67,3582.339
P-Ke,C-1,Jugendkraft,3847.28,3848.139
P-Ke,C-1,Jugendkraft,3848.14,3849.099
P-Ke,C-1,Jugendkraft,3849.1,3849.839
P-Ke,C-1,Jugendkraft,3849.84,3850.679
P-Ke,C-1,Jugendkraft,3850.68,3851.459
P-Ke,C-1,Jugendkraft,3851.46,3852.039
P-Ke,C-1,Jugendkraft,3852.04,3852.639
P-Ke,C-1,Jugendkraft,3852.64,3853.339
P-Ke,C-1,Jugendkraft,3854.26,3855.109
P-Ke,C-1,Jugendkraft,3881.08,3882.739
P-Ke,C-1,Jugendkraft,3882.74,3884.089
P-Ke,C-1,Liebe,1395.59,1399.915
P-Ke,C-1,Liebe,1399.915,1405.4
P-Ke,C-1,Liebe,1402.9,1409.35
P-Ke,C-1,Liebe,1406.9,1411.9
P-Ke,C-1,Liebe,1410.82,1417.42
P-Ke,C-1,Liebe,1419.7,1425.115
P-Ke,C-1,Mime,672.46,673.2692
P-Ke,C-1,Mime,673.27,674.3689
P-Ke,C-1,Mime,674.37,675.2391
P-Ke,C-1,Mime,675.24,676.0392
P-Ke,C-1,Mime,676.04,677.0989
P-Ke,C-1,Mime,677.1,677.9791
P-Ke,C-1,Mime,677.98,678.949
P-Ke,C-1,Mime,678.95,679.909
P-Ke,C-1,Mime,679.91,680.9889
P-Ke,C-1,Mime,680.99,681.9391
P-Ke,C-1,Mime,681.94,682.8491
P-Ke,C-1,Mime,682.85,683.849
P-Ke,C-1,Mime,683.85,684.849
P-Ke,C-1,Mime,684.85,685.7691
P-Ke,C-1,Mime,685.77,686.789
P-Ke,C-1,Mime,686.79,687.8989
P-Ke,C-1,Mime,706.83,707.7391
P-Ke,C-1,Mime,708.44,709.3691
P-Ke,C-1,Mime,710.15,711.0191
P-Ke,C-1,Mime,711.02,711.7693
P-Ke,C-1,Mime,711.77,712.5692
P-Ke,C-1,Mime,712.57,713.3292
P-Ke,C-1,Mime,713.33,714.1092
P-Ke,C-1,Mime,714.11,715.0391
P-Ke,C-1,Mime,715.04,715.8592
P-Ke,C-1,Mime,715.86,716.829
P-Ke,C-1,Mime,716.83,717.7391
P-Ke,C-1,Mime,717.74,718.3993
P-Ke,C-1,Mime,718.4,719.5389
P-Ke,C-1,Mime,719.54,720.3592
P-Ke,C-1,Mime,720.36,721.329
P-Ke,C-1,Mime,721.33,722.2291
P-Ke,C-1,Mime,722.23,723.4588
P-Ke,C-1,Mime,723.46,724.2592
P-Ke,C-1,Mime,726.47,727.489
P-Ke,C-1,Mime,727.49,728.3292
P-Ke,C-1,Mime,728.33,729.329
P-Ke,C-1,Mime,729.33,730.4389
P-Ke,C-1,Mime,734.81,735.51
P-Ke,C-1,Mime,735.51,736.2086
P-Ke,C-1,Mime,736.21,736.995
P-Ke,C-1,Mime,736.995,737.7784
P-Ke,C-1,Mime,737.78,738.49
P-Ke,C-1,Mime,738.49,739.1986
P-Ke,C-1,Mime,739.2,739.89
P-Ke,C-1,Mime,739.89,740.5786
P-Ke,C-1,Mime,740.58,741.335
P-Ke,C-1,Mime,741.335,742.0885
P-Ke,C-1,Mime,742.09,742.78
P-Ke,C-1,Mime,742.78,743.4686
P-Ke,C-1,Mime,743.47,744.12
P-Ke,C-1,Mime,744.12,744.7687
P-Ke,C-1,Mime,744.77,745.65
P-Ke,C-1,Mime,746.53,747.25
P-Ke,C-1,Mime,747.97,748.68
P-Ke,C-1,Mime,749.39,750.2062
P-Ke,C-1,Mime,751.0225,751.9913
P-Ke,C-1,Mime,751.9913,752.9581
P-Ke,C-1,Mime,754.33,755.279
P-Ke,C-1,Mime,756.47,757.4806
P-Ke,C-1,Mime,758.32,759.6886
P-Ke,C-1,Mime,760.64,761.9087
P-Ke,C-1,Mime,762.98,764.029
P-Ke,C-1,Mime,765.14,766.2988
P-Ke,C-1,Mime,767.55,768.519
P-Ke,C-1,Mime,769.56,770.8287
P-Ke,C-1,Mime,771.92,773.0788
P-Ke,C-1,Mime,774.07,775.4586
P-Ke,C-1,Mime,776.34,777.5888
P-Ke,C-1,Mime,778.66,779.8988
P-Ke,C-1,Mime,780.93,782.1887
P-Ke,C-1,Mime,783.19,784.3289
P-Ke,C-1,Mime,785.42,786.5589
P-Ke,C-1,Mime,787.47,788.6588
P-Ke,C-1,Mime,790.89,791.859
P-Ke,C-1,Mime,791.86,793.0188
P-Ke,C-1,Mime,796.33,797.4389
P-Ke,C-1,Mime,797.44,798.399
P-Ke,C-1,Mime,798.4,799.5189
P-Ke,C-1,Mime,799.52,800.7188
P-Ke,C-1,Mime,800.72,801.8689
P-Ke,C-1,Mime,804.03,805.2688
P-Ke,C-1,Mime,805.27,806.1491
P-Ke,C-1,Mime,806.15,807.179
P-Ke,C-1,Mime,807.18,808.2689
P-Ke,C-1,Mime,808.27,809.3989
P-Ke,C-1,Mime,809.4,810.4989
P-Ke,C-1,Mime,810.5,811.6289
P-Ke,C-1,Mime,811.63,812.7189
P-Ke,C-1,Mime,812.72,814.0087
P-Ke,C-1,Mime,814.01,815.2088
P-Ke,C-1,Mime,816.39,817.6288
P-Ke,C-1,Mime,819.03,820.4186
P-Ke,C-1,Mime,821.66,822.8089
P-Ke,C-1,Mime,822.81,824.0887
P-Ke,C-1,Mime,825.81,827.4484
P-Ke,C-1,Mime,829.4563,830.2887
P-Ke,C-1,Mime,830.29,831.4089
P-Ke,C-1,Mime,831.8362,832.6887
P-Ke,C-1,Mime,832.69,834.0686
P-Ke,C-1,Mime,834.7094,835.9881
P-Ke,C-1,Mime,837.2398,837.7393
P-Ke,C-1,Mime,839.333,840.019
P-Ke,C-1,Mime,841.6129,842.5586
P-Ke,C-1,Mime,843.0096,843.9086
P-Ke,C-1,Mime,870.5,871.499
P-Ke,C-1,Mime,871.5,872.6189
P-Ke,C-1,Mime,872.62,873.7189
P-Ke,C-1,Mime,873.72,874.7789
P-Ke,C-1,Mime,874.78,875.9488
P-Ke,C-1,Mime,878.29,879.249
P-Ke,C-1,Mime,879.25,880.5787
P-Ke,C-1,Mime,880.58,881.7089
P-Ke,C-1,Mime,881.71,882.729
P-Ke,C-1,Mime,882.73,884.0487
P-Ke,C-1,Mime,886.3,887.289
P-Ke,C-1,Mime,887.29,888.5188
P-Ke,C-1,Mime,888.52,889.5889
P-Ke,C-1,Mime,889.59,890.8687
P-Ke,C-1,Mime,890.87,891.9289
P-Ke,C-1,Mime,902.7,903.4493
P-Ke,C-1,Mime,904.17,904.9692
P-Ke,C-1,Mime,905.55,906.2893
P-Ke,C-1,Mime,906.29,907.0293
P-Ke,C-1,Mime,907.03,907.8192
P-Ke,C-1,Mime,907.82,908.6292
P-Ke,C-1,Mime,908.63,909.4392
P-Ke,C-1,Mime,909.44,910.2592
P-Ke,C-1,Mime,910.26,911.279
P-Ke,C-1,Mime,911.28,912.0392
P-Ke,C-1,Mime,912.04,913.1589
P-Ke,C-1,Mime,913.16,914.0591
P-Ke,C-1,Mime,914.06,915.029
P-Ke,C-1,Mime,915.03,915.9291
P-Ke,C-1,Mime,915.93,916.8591
P-Ke,C-1,Mime,916.86,917.9389
P-Ke,C-1,Mime,917.94,919.0089
P-Ke,C-1,Mime,989.06,990.1289
P-Ke,C-1,Mime,990.13,990.8693
P-Ke,C-1,Mime,990.87,991.7291
P-Ke,C-1,Mime,991.73,992.689
P-Ke,C-1,Mime,992.69,993.4492
P-Ke,C-1,Mime,994.02,994.979
P-Ke,C-1,Mime,1311.96,1312.77
P-Ke,C-1,Mime,1312.77,1313.578
P-Ke,C-1,Mime,1313.58,1314.34
P-Ke,C-1,Mime,1314.34,1315.098
P-Ke,C-1,Mime,1315.1,1315.84
P-Ke,C-1,Mime,1315.84,1316.579
P-Ke,C-1,Mime,1316.58,1317.34
P-Ke,C-1,Mime,1317.34,1318.098
P-Ke,C-1,Mime,1318.1,1318.757
P-Ke,C-1,Mime,1318.757,1319.414
P-Ke,C-1,Mime,1319.415,1319.977
P-Ke,C-1,Mime,1319.977,1320.539
P-Ke,C-1,Mime,1322.3,1323.3
P-Ke,C-1,Mime,1323.3,1324.298
P-Ke,C-1,Mime,1324.3,1325.0
P-Ke,C-1,Mime,1325.0,1325.699
P-Ke,C-1,Mime,1325.7,1326.55
P-Ke,C-1,Mime,1326.55,1327.398
P-Ke,C-1,Mime,1327.4,1328.17
P-Ke,C-1,Mime,1328.17,1328.938
P-Ke,C-1,Mime,1328.94,1329.56
P-Ke,C-1,Mime,1570.5,1572.999
P-Ke,C-1,Mime,1573.0,1574.159
P-Ke,C-1,Mime,3132.46,3133.159
P-Ke,C-1,Mime,3133.16,3133.799
P-Ke,C-1,Mime,3133.8,3134.529
P-Ke,C-1,Mime,3134.53,3135.159
P-Ke,C-1,Mime,3135.16,3135.779
P-Ke,C-1,Mime,3135.78,3136.639
P-Ke,C-1,Mime,3136.64,3137.359
P-Ke,C-1,Mime,3137.36,3137.939
P-Ke,C-1,Mime,3137.94,3138.739
P-Ke,C-1,Mime,3138.74,3139.267
P-Ke,C-1,Mime,3472.76,3474.31
P-Ke,C-1,Mime,3474.31,3475.039
P-Ke,C-1,Mime,3475.95,3477.51
P-Ke,C-1,Mime,3477.51,3478.159
P-Ke,C-1,Mime,3478.98,3480.68
P-Ke,C-1,Mime,3481.12,3482.64
P-Ke,C-1,Mime,3551.15,3551.865
P-Ke,C-1,Mime,3551.865,3552.579
P-Ke,C-1,Mime,3552.58,3553.323
P-Ke,C-1,Mime,3553.323,3554.065
P-Ke,C-1,Mime,3555.54,3556.35
P-Ke,C-1,Mime,3556.35,3557.158
P-Ke,C-1,Mime,3557.16,3557.91
P-Ke,C-1,Mime,3557.91,3558.658
P-Ke,C-1,Mime,3558.66,3559.4
P-Ke,C-1,Mime,3568.37,3569.079
P-Ke,C-1,Mime,3569.08,3570.439
P-Ke,C-1,Mime,3855.84,3856.579
P-Ke,C-1,Mime,3856.58,3857.359
P-Ke,C-1,Mime,3857.92,3858.839
P-Ke,C-1,Mime,3858.84,3859.639
P-Ke,C-1,Mime,3859.64,3860.339
P-Ke,C-1,Mime,3860.34,3861.159
P-Ke,C-1,Mime,3861.16,3861.959
P-Ke,C-1,Mime,3861.96,3862.599
P-Ke,C-1,Mime,3862.6,3863.379
P-Ke,C-1,Mime,3869.98,3870.759
P-Ke,C-1,Mime,3871.53,3872.359
P-Ke,C-1,Mime,3873.1,3873.819
P-Ke,C-1,Mime,3873.82,3874.479
P-Ke,C-1,Mime,3874.48,3875.599
P-Ke,C-1,Mime,3875.6,3876.439
P-Ke,C-1,Mime,3876.44,3877.079
P-Ke,C-1,Mime,3877.08,3877.899
P-Ke,C-1,Mime,3877.9,3878.859
P-Ke,C-1,Mime,3878.86,3879.599
P-Ke,C-1,Mime,3879.6,3880.339
P-Ke,C-1,Mime,3884.86,3885.499
P-Ke,C-1,Mime,3885.5,3886.219
P-Ke,C-1,Mime,3886.22,3886.999
P-Ke,C-1,Nibelungen,101.9606,105.4081
P-Ke,C-1,Nibelungen,106.1126,109.3382
P-Ke,C-1,Nibelungen,109.6438,111.1682
P-Ke,C-1,Nibelungen,111.17,112.9782
P-Ke,C-1,Nibelungen,112.98,114.7982
P-Ke,C-1,Nibelungen,115.82,118.7281
P-Ke,C-1,Nibelungen,119.3993,122.6781
P-Ke,C-1,Nibelungen,122.9755,124.4582
P-Ke,C-1,Nibelungen,124.46,126.2482
P-Ke,C-1,Nibelungen,126.25,127.9783
P-Ke,C-1,Nibelungen,135.67,137.648
P-Ke,C-1,Nibelungen,137.65,139.4182
P-Ke,C-1,Nibelungen,139.42,141.4879
P-Ke,C-1,Nibelungen,141.49,143.3282
P-Ke,C-1,Nibelungen,143.33,145.2681
P-Ke,C-1,Nibelungen,145.27,147.2081
P-Ke,C-1,Nibelungen,147.21,149.0581
P-Ke,C-1,Nibelungen,149.06,150.9681
P-Ke,C-1,Nibelungen,150.97,152.6883
P-Ke,C-1,Nibelungen,152.69,154.7979
P-Ke,C-1,Nibelungen,154.8,156.828
P-Ke,C-1,Nibelungen,156.83,158.838
P-Ke,C-1,Nibelungen,158.84,160.4484
P-Ke,C-1,Nibelungen,160.45,162.2981
P-Ke,C-1,Nibelungen,162.3,164.2181
P-Ke,C-1,Nibelungen,164.22,166.0282
P-Ke,C-1,Nibelungen,166.03,168.038
P-Ke,C-1,Nibelungen,168.04,170.038
P-Ke,C-1,Nibelungen,170.04,172.028
P-Ke,C-1,Nibelungen,172.03,174.3067
P-Ke,C-1,Nibelungen,174.309,176.0982
P-Ke,C-1,Nibelungen,176.1,178.0381
P-Ke,C-1,Nibelungen,178.04,179.8382
P-Ke,C-1,Nibelungen,179.84,181.828
P-Ke,C-1,Nibelungen,181.83,183.6582
P-Ke,C-1,Nibelungen,183.66,185.678
P-Ke,C-1,Nibelungen,185.68,187.718
P-Ke,C-1,Nibelungen,187.72,189.6181
P-Ke,C-1,Nibelungen,189.62,191.6979
P-Ke,C-1,Nibelungen,191.7,193.4582
P-Ke,C-1,Nibelungen,193.46,195.5579
P-Ke,C-1,Nibelungen,195.56,197.3282
P-Ke,C-1,Nibelungen,237.3886,239.7483
P-Ke,C-1,Nibelungen,239.75,241.788
P-Ke,C-1,Nibelungen,241.79,243.6981
P-Ke,C-1,Nibelungen,243.7,245.648
P-Ke,C-1,Nibelungen,245.65,247.5881
P-Ke,C-1,Nibelungen,247.59,249.4681
P-Ke,C-1,Nibelungen,249.47,251.3181
P-Ke,C-1,Nibelungen,251.32,253.4878
P-Ke,C-1,Nibelungen,253.49,255.0384
P-Ke,C-1,Nibelungen,255.04,257.058
P-Ke,C-1,Nibelungen,257.06,258.8749
P-Ke,C-1,Nibelungen,258.8767,260.7881
P-Ke,C-1,Nibelungen,260.79,262.5882
P-Ke,C-1,Nibelungen,262.59,264.5281
P-Ke,C-1,Nibelungen,264.53,266.3981
P-Ke,C-1,Nibelungen,266.4,268.2282
P-Ke,C-1,Nibelungen,268.23,270.1481
P-Ke,C-1,Nibelungen,270.15,272.0781
P-Ke,C-1,Nibelungen,272.08,273.9981
P-Ke,C-1,Nibelungen,278.115,279.9681
P-Ke,C-1,Nibelungen,279.97,281.8981
P-Ke,C-1,Nibelungen,281.9,283.7981
P-Ke,C-1,Nibelungen,283.8,285.5083
P-Ke,C-1,Nibelungen,285.51,287.3082
P-Ke,C-1,Nibelungen,287.31,289.1681
P-Ke,C-1,Nibelungen,289.17,290.9682
P-Ke,C-1,Nibelungen,294.79,296.6381
P-Ke,C-1,Nibelungen,296.64,298.8378
P-Ke,C-1,Nibelungen,298.84,301.0278
P-Ke,C-1,Nibelungen,332.4026,333.768
P-Ke,C-1,Nibelungen,333.77,335.0754
P-Ke,C-1,Nibelungen,336.3094,337.4683
P-Ke,C-1,Nibelungen,337.47,338.7287
P-Ke,C-1,Nibelungen,339.36,341.2381
P-Ke,C-1,Nibelungen,341.24,343.1681
P-Ke,C-1,Nibelungen,343.17,344.9482
P-Ke,C-1,Nibelungen,449.3653,451.4879
P-Ke,C-1,Nibelungen,451.49,453.6079
P-Ke,C-1,Nibelungen,453.61,455.7279
P-Ke,C-1,Nibelungen,455.73,457.9178
P-Ke,C-1,Nibelungen,457.92,460.0479
P-Ke,C-1,Nibelungen,460.05,462.2778
P-Ke,C-1,Nibelungen,462.28,464.5377
P-Ke,C-1,Nibelungen,464.54,466.6779
P-Ke,C-1,Nibelungen,471.17,473.2979
P-Ke,C-1,Nibelungen,473.3,475.338
P-Ke,C-1,Nibelungen,475.34,477.4279
P-Ke,C-1,Nibelungen,477.43,479.388
P-Ke,C-1,Nibelungen,479.39,481.2981
P-Ke,C-1,Nibelungen,481.3,483.2281
P-Ke,C-1,Nibelungen,1245.77,1247.659
P-Ke,C-1,Nibelungen,1638.905,1640.449
P-Ke,C-1,Nibelungen,1641.58,1643.139
P-Ke,C-1,Nibelungen,1644.08,1645.586
P-Ke,C-1,Nibelungen,1646.735,1648.389
P-Ke,C-1,Nibelungen,1649.37,1650.639
P-Ke,C-1,Nibelungen,1651.81,1653.233
P-Ke,C-1,Nibelungen,1654.26,1655.693
P-Ke,C-1,Nibelungen,1656.73,1659.038
P-Ke,C-1,Nibelungen,1659.84,1662.198
P-Ke,C-1,Nibelungen,1663.1,1665.793
P-Ke,C-1,Nibelungen,1807.3,1809.882
P-Ke,C-1,Nibelungen,1812.66,1814.559
P-Ke,C-1,Nibelungen,1817.28,1819.658
P-Ke,C-1,Nibelungen,1821.54,1823.978
P-Ke,C-1,Nibelungen,1825.88,1828.098
P-Ke,C-1,Nibelungen,1828.1,1829.898
P-Ke,C-1,Nibelungen,1829.9,1831.698
P-Ke,C-1,Nibelungen,1831.7,1833.418
P-Ke,C-1,Nibelungen,1835.36,1837.048
P-Ke,C-1,Nibelungen,1838.78,1840.358
P-Ke,C-1,Nibelungen,1842.28,1843.699
P-Ke,C-1,Nibelungen,1843.7,1845.418
P-Ke,C-1,Nibelungen,1845.42,1847.058
P-Ke,C-1,Nibelungen,1847.06,1848.958
P-Ke,C-1,Nibelungen,2069.62,2071.27
P-Ke,C-1,Nibelungen,2071.82,2073.11
P-Ke,C-1,Nibelungen,2073.54,2075.265
P-Ke,C-1,Nibelungen,2075.84,2077.287
P-Ke,C-1,Nibelungen,2127.1,2128.178
P-Ke,C-1,Nibelungen,2176.24,2177.74
P-Ke,C-1,Nibelungen,2178.64,2180.062
P-Ke,C-1,Nibelungen,2201.455,2203.657
P-Ke,C-1,Nibelungen,2233.405,2235.637
P-Ke,C-1,Nibelungen,2236.37,2238.556
P-Ke,C-1,Nibelungen,2239.244,2241.297
P-Ke,C-1,Nibelungen,2241.995,2244.077
P-Ke,C-1,Nibelungen,2244.73,2246.677
P-Ke,C-1,Nibelungen,2247.375,2249.457
P-Ke,C-1,Nibelungen,2250.119,2252.093
P-Ke,C-1,Nibelungen,2252.737,2254.657
P-Ke,C-1,Nibelungen,2255.288,2257.171
P-Ke,C-1,Nibelungen,2257.715,2259.338
P-Ke,C-1,Nibelungen,2260.01,2262.017
P-Ke,C-1,Nibelungen,2262.62,2264.418
P-Ke,C-1,Nibelungen,2264.99,2266.698
P-Ke,C-1,Nibelungen,2267.38,2269.417
P-Ke,C-1,Nibelungen,2270.045,2271.918
P-Ke,C-1,Nibelungen,2272.54,2274.398
P-Ke,C-1,Nibelungen,2275.01,2276.838
P-Ke,C-1,Nibelungen,2286.38,2288.164
P-Ke,C-1,Nibelungen,2289.235,2290.863
P-Ke,C-1,Nibelungen,2291.84,2294.045
P-Ke,C-1,Nibelungen,2301.124,2302.198
P-Ke,C-1,Nibelungen,2306.13,2307.397
P-Ke,C-1,Nibelungen,2308.475,2309.547
P-Ke,C-1,Nibelungen,2320.905,2322.767
P-Ke,C-1,Nibelungen,2436.65,2437.878
P-Ke,C-1,Nibelungen,2441.63,2442.568
P-Ke,C-1,Nibelungen,2451.805,2453.668
P-Ke,C-1,Nibelungen,2585.2,2586.705
P-Ke,C-1,Nibelungen,2587.46,2589.045
P-Ke,C-1,Nibelungen,2651.575,2653.957
P-Ke,C-1,Nibelungen,2758.9,2759.64
P-Ke,C-1,Nibelungen,2760.38,2761.117
P-Ke,C-1,Nibelungen,2761.77,2763.717
P-Ke,C-1,Nibelungen,2769.793,2770.46
P-Ke,C-1,Nibelungen,2771.128,2771.792
P-Ke,C-1,Nibelungen,2775.075,2775.75
P-Ke,C-1,Nibelungen,2776.425,2777.097
P-Ke,C-1,Nibelungen,2797.16,2799.257
P-Ke,C-1,Nibelungen,2802.43,2804.317
P-Ke,C-1,Nibelungen,2807.488,2809.278
P-Ke,C-1,Nibelungen,2809.91,2811.797
P-Ke,C-1,Nibelungen,2811.8,2813.69
P-Ke,C-1,Nibelungen,2883.39,2885.757
P-Ke,C-1,Nibelungen,2888.907,2890.857
P-Ke,C-1,Nibelungen,2934.045,2935.858
P-Ke,C-1,Nibelungen,2936.395,2937.998
P-Ke,C-1,Nibelungen,2945.47,2947.238
P-Ke,C-1,Nibelungen,2947.845,2949.658
P-Ke,C-1,Nibelungen,2968.6,2970.03
P-Ke,C-1,Nibelungen,2971.46,2972.79
P-Ke,C-1,Nibelungen,2974.12,2975.34
P-Ke,C-1,Nibelungen,2976.56,2977.92
P-Ke,C-1,Nibelungen,2979.28,2980.36
P-Ke,C-1,Nibelungen,2981.44,2982.82
P-Ke,C-1,Nibelungen,3012.388,3014.579
P-Ke,C-1,Nibelungen,3014.58,3015.739
P-Ke,C-1,Nibelungen,3032.233,3034.519
P-Ke,C-1,Nibelungen,3046.622,3048.659
P-Ke,C-1,Nibelungen,3048.836,3050.879
P-Ke,C-1,Nibelungen,3051.109,3053.399
P-Ke,C-1,Nibelungen,3053.632,3055.37
P-Ke,C-1,Nibelungen,3090.19,3091.389
P-Ke,C-1,Nibelungen,3091.39,3092.898
P-Ke,C-1,Nibelungen,3092.9,3094.129
P-Ke,C-1,Nibelungen,3096.28,3098.439
P-Ke,C-1,Nibelungen,3099.76,3101.099
P-Ke,C-1,Nibelungen,3101.1,3102.539
P-Ke,C-1,Nibelungen,3102.54,3103.919
P-Ke,C-1,Nibelungen,3104.53,3106.499
P-Ke,C-1,Nibelungen,3106.5,3107.759
P-Ke,C-1,Nibelungen,3198.925,3200.798
P-Ke,C-1,Nibelungen,3200.8,3203.118
P-Ke,C-1,Nibelungen,3203.12,3205.498
P-Ke,C-1,Nibelungen,3205.5,3207.538
P-Ke,C-1,Nibelungen,3207.54,3209.798
P-Ke,C-1,Nibelungen,3914.12,3915.179
P-Ke,C-1,Nibelungen,3920.84,3922.039
P-Ke,C-1,Nibelungen,3927.14,3929.298
P-Ke,C-1,Nibelungen,4315.16,4316.599
P-Ke,C-1,Nibelungen,4316.6,4318.478
P-Ke,C-1,Nibelungen,4318.48,4320.018
P-Ke,C-1,Nibelungen,4320.02,4321.788
P-Ke,C-1,Nibelungen,4321.79,4324.038
P-Ke,C-1,Nibelungen,4324.04,4326.258
P-Ke,C-1,Nibelungen,4326.26,4328.538
P-Ke,C-1,Nibelungen,4328.54,4330.718
P-Ke,C-1,Nibelungen,4330.72,4333.078
P-Ke,C-1,Nibelungen,4536.149,4538.158
P-Ke,C-1,Nibelungen,4538.16,4539.878
P-Ke,C-1,Nibelungen,4783.32,4784.619
P-Ke,C-1,Nibelungen,4784.62,4785.679
P-Ke,C-1,Nibelungen,4785.68,4786.939
P-Ke,C-1,Nibelungen,4786.94,4788.099
P-Ke,C-1,Nibelungen,4799.06,4799.62
P-Ke,C-1,Nibelungen,4801.22,4801.81
P-Ke,C-1,Nibelungen,4803.54,4804.599
P-Ke,C-1,Nibelungen,4804.6,4805.719
P-Ke,C-1,Nibelungen,4805.72,4806.879
P-Ke,C-1,Nibelungen,4818.76,4819.32
P-Ke,C-1,Nibelungen,4820.88,4821.39
P-Ke,C-1,Nibelungen,4822.98,4823.63
P-Ke,C-1,Nibelungen,4827.32,4827.81
P-Ke,C-1,Nibelungen,4829.18,4829.72
P-Ke,C-1,Nibelungen,4831.18,4831.65
P-Ke,C-1,Nibelungen,4835.06,4835.939
P-Ke,C-1,Nibelungen,4836.92,4837.44
P-Ke,C-1,Nibelungen,4888.64,4890.079
P-Ke,C-1,Nibelungen,4890.08,4890.879
P-Ke,C-1,Nibelungen,4890.88,4891.619
P-Ke,C-1,Nibelungen,4891.62,4892.459
P-Ke,C-1,Nibelungen,4892.46,4893.339
P-Ke,C-1,Nibelungen,4893.34,4894.239
P-Ke,C-1,Riesen,620.83,621.6292
P-Ke,C-1,Riesen,621.63,622.2094
P-Ke,C-1,Riesen,622.21,622.8693
P-Ke,C-1,Riesen,622.87,623.5993
P-Ke,C-1,Riesen,623.6,624.3592
P-Ke,C-1,Riesen,624.36,625.0094
P-Ke,C-1,Riesen,625.01,625.6893
P-Ke,C-1,Riesen,625.69,626.3593
P-Ke,C-1,Riesen,626.36,627.0593
P-Ke,C-1,Riesen,627.06,627.7094
P-Ke,C-1,Riesen,627.71,628.4393
P-Ke,C-1,Riesen,628.44,629.1693
P-Ke,C-1,Riesen,2351.9,2356.056
P-Ke,C-1,Riesen,2356.06,2359.876
P-Ke,C-1,Riesen,2359.88,2363.536
P-Ke,C-1,Riesen,2363.54,2367.456
P-Ke,C-1,Riesen,2367.46,2371.285
P-Ke,C-1,Riesen,2371.289,2374.597
P-Ke,C-1,Riesen,2374.6,2377.657
P-Ke,C-1,Riesen,2377.66,2380.341
P-Ke,C-1,Riesen,2380.344,2383.257
P-Ke,C-1,Riesen,2383.26,2386.057
P-Ke,C-1,Riesen,2386.06,2388.684
P-Ke,C-1,Riesen,2388.687,2391.457
P-Ke,C-1,Riesen,2391.46,2393.838
P-Ke,C-1,Riesen,2393.84,2396.278
P-Ke,C-1,Riesen,2396.28,2398.499
P-Ke,C-1,Riesen,2398.501,2400.518
